122.482110,6.202040,2.322382,1.079365,2.311311,14.563571
104.480299,-14.108519,4.565618,-14.453906,19.076581,13.224612
5.319629,3.758790,18.130157,-10.424167,-11.018242,-4.321497
-27.475376,-13.833654,12.709156,-10.860795,6.077132,-3.764046
-24.150932,-15.798823,14.714956,19.316692,-1.815449,6.836435
-103.289399,3.327178,-11.734182,3.491611,-15.496889,-5.151020
-186.226367,-11.720352,-17.206862,-8.985257,-14.684504,-9.634793
56.385356,3.555840,13.026730,5.800230,-4.933496,6.310597
-134.732608,-8.676169,0.086745,10.046658,15.899777,-18.232742
113.489200,-6.381925,11.742801,-6.796264,-7.635946,19.869854
20.367898,-4.632872,-18.179418,-9.897917,12.919901,6.276443
83.669311,11.247274,-13.561133,11.896901,-3.891295,16.078276
-101.312968,4.366169,-14.566764,0.973826,-6.502112,-8.675739
-111.766497,-11.882540,-12.283060,-16.952185,-19.805545,0.396072
49.884120,4.839792,15.836064,16.501912,0.684434,3.532545
-34.378583,16.369573,19.894969,-8.613787,-19.344121,-14.828797
75.727629,2.890883,-16.316728,7.070402,5.921527,15.894669
158.853151,17.858432,18.568744,-2.082807,-17.587321,14.686203
2.016546,-16.654129,6.594142,12.035036,4.174976,10.213532
-59.755162,10.416186,-14.698331,9.753126,-3.901720,-5.196319
143.916395,7.624411,6.605216,18.825870,8.186568,16.801376
-65.158520,-18.690886,-17.122531,2.462575,8.818103,5.756283
126.690179,16.738121,3.193572,-10.217828,-10.861507,11.477329
97.185072,-3.805774,6.625202,8.294463,8.472868,14.290591
-50.353316,-9.962032,-15.930341,-6.108936,-13.261642,9.464220
41.669674,-7.744761,-0.972787,9.163993,1.644331,13.926822
74.065347,-0.381418,17.148321,-12.687610,6.763711,1.226921
132.909955,12.548525,12.156128,-2.494755,10.330247,4.785428
57.607225,1.811079,-19.571607,10.422566,4.106411,16.408170
152.295726,-11.613454,11.772254,-3.092124,17.027352,19.647113
-165.195771,-17.365673,-15.920827,8.845686,17.253421,-12.712854
67.071757,-7.781328,1.719388,-8.891926,8.747836,10.119102
20.143341,3.982082,-2.157747,-3.451117,-2.756130,3.095123
23.972596,6.383419,11.191430,18.124392,-12.512086,6.038503
-30.358212,-10.950041,15.113526,-8.686325,2.889134,-5.040823
-121.206533,5.315620,-19.947523,9.378588,-10.889775,-6.787149
-97.731476,-10.500640,-8.199865,9.962015,1.394434,-2.690916
28.328118,7.984977,9.561124,2.047578,13.933050,-7.878816
-262.602911,-16.123305,-10.817146,7.379829,-13.947845,-17.632735
74.488319,2.510379,4.340645,-10.941159,0.596225,6.962549
93.219931,-10.699950,-3.463213,-12.140203,5.746865,18.220916
59.047699,-6.279254,14.224004,-15.481866,1.673951,5.043739
66.164648,13.638175,2.102693,14.492281,-0.258084,5.493762
2.984680,-3.863817,-9.994426,9.230772,6.416138,6.981969
-58.394244,-0.159899,9.629745,-11.863762,7.559922,-16.460931
47.385149,0.080742,18.506032,9.514873,-8.347289,7.289204
-14.896035,15.710708,8.190714,-9.405875,-16.444247,-8.677391
12.701224,1.222898,15.350762,-2.803772,-6.182122,-1.034652
-69.998370,-10.143085,-18.715608,-8.757010,-12.365621,6.658157
-46.472601,-6.473738,11.516084,-16.625310,15.946409,-15.923729
66.495536,-1.128172,19.566429,9.600632,13.216539,1.773998
-146.835069,-0.018630,-14.932378,4.281283,2.325442,-15.680924
51.850134,-7.659974,16.775533,-19.945072,-2.818675,4.769030
-52.631410,19.670025,4.825476,7.623491,-1.067466,-18.253912
130.699082,-9.698385,3.485402,-9.099412,18.986351,16.079895
39.190911,-13.883046,17.724028,16.434031,11.137261,8.317033
-16.733157,7.485996,-11.504107,0.786936,19.896304,-9.632270
90.792993,8.983006,-1.502349,-2.220987,6.531612,7.013269
-192.775245,-14.670751,-18.165982,-19.522235,-14.792411,-10.690027
-8.220003,-12.459933,-5.076754,-4.907239,4.504419,6.530427
150.892855,8.756240,15.670145,-14.218400,-9.810432,14.281552
221.775451,15.813703,-1.649883,-15.065412,9.788885,18.719920
54.077578,-10.754656,0.242593,6.505227,16.879835,10.428784
-16.311572,-19.677492,-0.002712,10.086860,3.478445,11.478304
-69.050668,-8.623317,-8.105445,15.646018,-10.349997,6.474077
10.060375,-18.720070,17.408680,-12.238211,-3.624062,6.878780
-129.386566,4.308582,-15.062417,19.928338,17.507634,-18.480180
-77.974391,-16.111719,16.812844,17.977036,14.553630,-8.826126
-25.318115,4.875821,-5.754326,12.641807,0.408231,-0.935073
85.729527,17.879860,17.342765,-16.719807,-11.898167,-1.394173
-8.552806,-10.546089,0.038234,-19.058611,-10.549230,6.638016
17.160000,-7.826622,7.283371,10.757712,15.103991,2.189934
32.856325,2.609591,6.218792,12.116722,-15.895711,11.538934
-66.199535,11.907402,-17.546863,-13.814271,-12.122065,-7.716550
-73.553149,-9.070282,-6.425008,5.556374,-7.000994,1.962287
-18.355625,18.162113,-10.347003,-0.813579,5.616530,-11.280295
-155.497818,-7.164577,-18.109549,-1.087681,-11.044013,-7.227965
-99.792423,-11.974895,0.290424,-4.929572,0.104237,-7.753050
19.851077,15.672324,-14.218949,17.481647,-18.992162,11.297326
-42.170665,-19.948850,6.679918,9.703836,16.551971,-0.052296
-32.467919,-8.963127,-12.545392,10.124917,-18.161218,15.808364
-229.239391,-12.466369,-12.545045,17.877059,-8.684630,-14.099039
-127.087133,-9.756214,16.390874,-7.985686,-10.125365,-15.422087
-62.139249,-15.319910,-18.969577,2.780291,-9.982242,12.552706
99.219670,-7.669129,2.679173,17.559263,13.663279,18.189898
-82.082713,4.818501,4.872426,13.844328,2.066538,-13.689251
39.509590,11.439415,-18.473109,12.922959,-11.509097,14.333805
56.871278,-9.117501,-1.198189,6.936103,18.414632,9.836764
109.323571,2.540695,7.712580,-13.014835,-5.079784,12.899413
-215.926134,-4.836262,-13.798465,-7.736163,-19.676134,-17.216694
-67.299834,-14.540775,-6.744373,1.098598,-12.051923,7.450721
-66.561519,3.516090,2.352109,-5.321863,8.729515,-16.434862
34.790255,15.452250,5.496297,-5.545695,-5.434165,-3.704179
132.406069,18.145279,4.121033,18.944124,-14.372280,18.777965
34.148476,5.383334,7.040224,-6.789339,-14.879584,5.338052
-85.462031,-15.831561,1.131087,-8.408057,-4.221392,-2.517953
-123.102872,-7.795003,3.955730,-10.680162,-18.152433,-8.899334
21.280826,-1.268495,-4.209875,-13.455264,-1.704828,4.626792
18.598148,1.473716,-10.982945,5.172492,4.184160,6.511767
-137.376059,-15.377583,-5.364672,5.728635,9.657786,-11.011832
69.911839,2.471287,-7.391604,-18.234931,-14.327662,14.985640
-115.773810,-11.456270,13.884664,17.701571,13.847555,-16.107382
-25.313234,-5.921923,-17.888300,-18.923299,0.374913,3.229745
80.174785,-9.030079,6.363958,-16.461837,17.806187,5.918186
-190.779592,-17.088622,-13.546138,11.118873,-17.669040,-2.888586
-55.063161,-7.371745,-3.972484,-8.229684,-19.574384,5.063241
-174.456158,-19.970166,9.650489,-16.518493,-9.680353,-16.010463
-69.292954,5.023318,-3.131923,-13.510249,-16.986499,-7.077451
85.917269,-8.234626,7.304239,-13.913821,-6.116882,16.260121
111.309222,13.880074,-4.560083,-15.183198,18.672445,0.541945
-39.042351,-17.651310,-19.561307,-19.824959,6.309443,6.242320
-113.113683,-3.651663,-15.474540,6.671882,18.759195,-14.365977
15.311569,-17.067588,-15.028014,-19.220800,9.767610,11.235947
-45.999476,5.466396,12.867985,5.283630,0.511182,-12.631762
44.557586,8.392699,4.812737,17.209054,17.012669,-2.022032
10.848341,11.506330,12.722569,-15.659476,-4.611609,-9.982794
106.779697,6.506160,15.052248,-18.352588,10.422562,0.060137
101.438322,3.724145,18.526131,12.697880,-7.373187,13.542140
-92.647024,-13.822360,4.651905,18.725090,-12.018953,2.859856
11.509158,15.313859,-9.805518,3.092110,15.674382,-8.490428
124.905430,15.596518,6.256271,-15.566505,-19.173086,13.064697
98.637350,10.722747,16.177779,-3.514988,-18.975054,10.996560
-92.646014,-8.692352,-11.134378,-11.844168,-1.003130,-5.624634
46.362078,-9.523928,-3.093905,9.294192,9.839235,13.156923
84.687630,-1.576624,18.604528,-5.889479,-1.554848,7.875644
89.271744,17.966461,-12.209016,0.178751,-17.409468,15.397471
120.571592,8.287304,-7.734005,-9.830918,-5.223423,17.331280
-27.731637,-2.435850,-2.752662,-19.169156,-12.028275,0.385485
12.387126,-11.766824,19.974915,6.799473,-19.110447,12.455208
-147.643278,-5.664923,8.877243,-2.184287,-12.472854,-16.165278
69.130982,-17.822422,7.637631,12.434696,14.505276,16.596439
216.603132,14.156424,18.302793,-16.535986,-8.470128,18.993741
29.173652,15.808182,-19.514434,-16.051807,0.805757,-0.674320
116.427416,-2.770881,16.407501,8.150310,9.203163,12.782503
-37.498683,13.151479,0.976990,-5.898332,-15.297150,-7.716725
-3.138780,-7.353012,19.537337,-14.600088,-0.172798,-4.672056
-195.793990,-10.461542,-13.420215,1.111432,-12.923283,-11.765728
-122.484472,-4.495764,-5.600961,-19.954726,-11.624189,-12.043991
-95.566169,2.340954,0.310060,-12.658420,3.677549,-18.891249
33.079443,11.294822,-6.510074,7.408845,-17.047457,10.292534
23.339328,11.886588,8.918246,18.461133,14.941677,-7.700652
-57.879840,1.653157,-10.804300,-19.594373,-6.565922,-6.121631
-40.947399,-6.706425,-8.229240,13.980075,-12.319689,10.063405
42.327607,8.299353,-0.396613,5.291571,-13.074111,9.273751
141.641748,8.621918,12.796003,-0.942020,-5.125599,14.887779
137.835862,13.030916,11.888709,-17.615051,11.570933,1.621411
140.532777,14.328943,-5.906085,17.711755,13.428955,14.288975
-123.848183,-6.207784,-8.877216,-13.329277,-0.125127,-13.331043
-12.762339,-6.942234,-1.312383,-10.482984,-8.501406,5.279648
121.857699,2.129933,4.441552,19.599284,5.408080,18.852334
-123.117234,-16.259910,2.111625,-1.527686,-0.302638,-8.448449
-46.969620,12.643753,-10.029849,-19.185373,14.533656,-19.913835
-108.782018,-2.947972,-13.625242,-13.150267,3.191838,-12.653983
-41.198941,7.022850,15.439665,5.204997,-11.883986,-8.726079
48.211988,17.786474,5.563648,16.564112,7.730068,-3.782612
-1.019118,-0.522325,9.608570,-15.274151,-14.624895,0.774645
-64.903137,-10.812466,1.365028,-11.532831,13.305485,-10.331493
-47.354667,-14.641083,16.164942,-12.392595,0.873026,-5.716591
54.794477,4.527662,0.305875,0.044992,-1.236868,7.263789
65.906702,3.620311,-1.668768,9.613655,8.594314,8.221725
-70.214071,16.966351,1.472726,12.532047,5.956436,-19.911158
131.497198,15.007533,11.723119,-12.874725,-11.970761,10.118747
-63.197054,1.704183,-11.870704,-12.112273,9.765961,-11.646998
-142.570213,-18.509141,-4.459542,0.263658,3.415034,-8.837610
40.881954,-2.050522,-8.846564,-4.142730,-3.360755,12.364583
39.275062,-3.427423,10.025204,-14.472226,-9.787653,6.692070
47.417592,6.463806,1.066159,-13.004366,-9.510418,5.305903
25.096677,11.905787,2.057390,-11.625914,-14.025115,0.406135
207.645547,10.173283,14.152191,-6.863018,4.102093,18.451748
-167.187348,-10.324164,0.647125,-8.423608,-15.874590,-13.322309
-158.375812,-5.112404,4.958847,15.359381,4.347739,-19.868763
-134.300424,13.137655,-15.628722,14.569591,1.669052,-19.058559
-52.599662,-1.863580,-18.471233,-3.873005,-8.481040,3.643129
-68.553610,6.967176,-4.502768,5.882263,-10.593830,-6.148464
-99.664978,-4.729323,-17.968096,15.302485,-17.694423,5.891734
-81.093385,5.479852,4.183520,-12.510655,-13.591431,-12.906938
-112.538231,-15.803475,18.900787,-0.496301,-8.169196,-9.650913
105.730368,13.748519,-3.918559,-4.198843,16.831494,2.629008
107.803137,-16.530889,-0.024015,-6.603796,16.251587,19.639554
140.564577,12.789317,-6.546802,0.816927,12.093486,12.414415
-172.861913,-2.310905,2.258834,9.252210,-12.089072,-17.402933
-162.234753,-19.361899,-9.564001,5.917358,16.010744,-13.423028
-13.473913,-11.304331,13.308247,2.418458,-18.517362,9.449264
-237.236727,-18.990922,3.834435,16.228439,-5.081461,-18.981478
-78.994468,-19.984697,-6.727430,11.231520,-17.022862,13.146835
-36.045611,3.728613,-12.631198,-15.668184,16.723739,-12.079493
-58.708834,-16.008009,-17.149320,-4.947435,3.474055,5.722495
-52.954248,-1.907377,9.672587,0.740910,17.743893,-16.068280
-163.202489,-17.938549,-17.182126,7.364321,2.297307,-5.837201
35.428836,-12.671519,-9.813618,-14.441326,-6.990761,17.612587
-17.022529,-7.927478,9.647008,-12.333069,2.412668,-3.493421
-152.830105,-10.770522,9.467570,14.394438,-9.801924,-11.637658
-57.899851,1.423581,10.063302,-7.014806,13.575207,-18.921631
114.141054,17.932905,0.227595,-16.306008,-9.485856,8.051502
2.453736,2.263000,-11.685472,-3.173692,-18.147952,11.164608
165.285702,-2.554995,16.288294,-8.708956,1.820236,19.528473
-164.310902,-9.471748,2.088875,12.127520,0.192786,-16.101174
146.288262,18.628825,-9.112572,15.991616,12.111719,13.863672
-12.325618,2.326306,13.661571,4.410178,14.361155,-11.736033
-80.371319,16.280232,13.777142,9.864205,-15.982562,-17.024207
229.845583,4.921719,19.826633,-5.865529,16.214776,18.262896
9.077692,-7.651830,-7.679867,3.434513,-16.802628,17.610680
-129.372759,-14.105827,-10.525512,-6.793919,-10.474581,-3.194105
71.190348,3.420400,-12.870864,13.270854,8.953601,13.744474
-128.525401,-15.813633,-15.207276,-5.993501,10.582241,-8.780059
166.661261,2.200240,-4.298736,-7.152388,15.868360,18.760603
-62.257819,-11.847055,9.825677,-0.014825,-5.695318,-2.118747
-31.312541,-8.653697,9.500400,-13.646799,-16.618848,2.308769
198.670449,17.252521,-3.874966,3.722162,19.067640,15.340898
-14.931763,-12.009113,-14.540216,-2.882602,2.664665,9.774526
57.596569,5.318890,-14.416564,4.872482,16.061762,6.404722
-163.384314,-4.085008,-11.109362,14.117533,3.179163,-15.340697
-25.556943,-16.014114,-19.686171,11.763968,4.434489,14.802177
-78.992040,-6.096597,-18.991078,-12.409357,-8.296757,0.508235
-62.779592,5.050220,-9.458452,-6.351218,-8.116006,-5.959312
-136.997693,6.644307,-14.520175,12.324004,1.850255,-16.475067
31.000831,0.256769,12.601874,4.455259,17.170710,-4.676562
78.100779,14.180868,-12.087049,-12.499286,-14.530186,12.093586
-19.425883,12.037523,5.374119,-12.038877,12.944032,-18.670961
101.617089,-4.706524,-1.809938,-4.273670,-1.131295,19.745660
-237.451770,-18.969945,-19.762082,-8.715245,-12.595051,-12.890601
-122.457220,-10.826153,-10.147801,-4.116154,18.930966,-15.680415
92.858769,6.025910,17.105062,17.882330,-12.931691,14.715434
33.710389,-7.516994,-14.710764,13.308763,5.653732,16.699233
-68.301928,-18.637839,-11.621513,0.376962,1.701434,5.754600
3.595834,19.573095,4.943486,-7.017040,-7.310340,-10.279796
-33.870710,2.291841,5.479627,-6.589892,0.706385,-8.848745
110.416260,1.545150,6.845886,8.542456,-5.220786,18.605821
-72.491896,0.732212,-12.847458,18.013859,-15.225996,4.452790
-108.462886,-13.787187,2.698576,17.660011,-14.552121,1.940888
146.812271,3.242841,18.361255,-11.377925,-1.470370,13.255197
48.013565,-3.949390,-0.482268,-1.152246,-0.297527,11.016748
15.530520,17.068505,-4.498540,15.004894,4.890299,-3.905466
-91.301781,2.730528,-18.612369,1.743614,13.111224,-12.560904
-62.803973,-3.211425,-17.224180,-11.191205,-11.163920,2.012485
120.548451,-7.341010,12.971454,-17.412518,-2.468213,16.727695
-16.006933,-14.246044,5.045814,13.100136,-4.738916,10.429875
-125.417072,-19.779544,-16.531030,-13.225743,-13.079616,2.670115
-21.604678,5.171965,-4.490263,-2.176553,-1.847397,-3.224371
-167.708800,-14.189133,15.564809,-4.262532,-15.562031,-15.592601
-119.147865,-12.360511,11.599959,2.569012,11.957262,-17.700331
146.951808,8.849065,-6.176246,-12.435437,8.998765,14.088587
142.550606,11.785952,1.574594,-9.323716,9.433952,9.376538
-6.422419,-13.634661,-11.230310,-2.035444,-9.674909,16.082630
90.678514,19.578865,-15.322807,-18.186501,-6.756696,7.501527
102.735882,7.783009,-16.382300,-9.779625,12.538256,10.775088
100.151079,-0.602313,17.914988,-0.500885,-1.614955,11.040096
16.741968,19.235255,13.209703,7.405704,-19.453746,-3.007068
6.012678,-16.372771,1.384143,1.807541,-1.815568,12.766892
130.084782,6.862638,-8.457951,13.673893,18.111594,15.371395
278.263786,17.482672,18.464945,-19.121587,8.824727,18.668063
-239.384685,-17.716662,-10.066216,10.440688,0.610481,-18.697532
167.106291,16.700674,10.712376,-15.085328,-18.719477,17.126947
194.806733,14.223248,12.351815,-7.463787,17.423463,9.135379
83.820672,1.286574,-12.117180,-10.218059,-7.310705,18.328149
-98.731414,-3.964411,14.691543,-1.258548,-12.037152,-11.827583
88.815336,8.535167,9.334884,-5.593398,18.635476,-2.504017
-77.848933,-2.591267,-6.237420,3.820047,-3.666901,-4.408476
-103.580337,3.886344,5.052136,5.046733,-18.894176,-9.771492
-16.643234,3.851402,-5.237067,19.181350,8.605510,-1.135823
-105.169088,6.326322,-10.504204,-5.301084,-19.683646,-7.848899
69.081096,-10.025556,-0.914266,-11.468796,19.084140,7.959566
132.861101,3.435939,14.779630,10.359426,10.939867,11.848925
19.968997,-16.982140,-15.029694,15.501507,14.313323,17.403731
-53.989590,-13.212411,19.610206,-7.873484,19.081800,-15.269343
72.158933,-3.658133,-4.580129,-10.663206,1.325237,13.272866
37.308519,9.063310,14.103648,12.520485,16.958721,-7.793421
15.963123,1.624004,16.833841,12.753446,-2.900466,0.653651
39.285596,-7.948901,12.578783,3.327865,-2.257885,9.236562
-170.510091,-3.727561,5.876357,18.879504,-12.229815,-15.371098
7.890682,-6.295081,8.893272,3.929261,15.520840,-2.331792
-77.397533,0.653031,-9.209369,-8.632752,-16.723357,-2.574618
42.820903,16.588649,13.132320,-2.715202,-3.267909,-6.165636
43.597083,6.728274,1.608630,-5.521676,-2.905966,3.270847
-101.712483,-10.880013,-7.750601,9.102704,-6.239562,-0.295463
-100.353842,-14.527724,-13.067270,-14.389717,-0.203959,-3.436166
31.251157,-4.769581,-2.847132,-11.896008,19.780113,-0.646570
-62.047071,11.432396,-13.075080,-11.012964,2.696461,-13.828167
-153.268670,-16.827801,-17.611338,-16.997008,-18.578070,-1.515503
-114.807412,-12.589948,-15.291685,-0.933834,-18.971302,4.488695
0.941572,6.191156,1.137644,-1.139086,-7.137193,-0.046053
-126.890231,11.710580,-2.921485,-1.814459,-19.184730,-16.555270
62.250127,10.090666,4.658583,16.043344,-8.278298,9.741122
-63.993618,-15.253297,-8.762394,-16.731876,-1.596001,1.056756
145.779140,12.254100,-8.870829,-0.865867,19.991824,10.777917
157.903602,4.436445,-12.464287,-19.272644,12.652775,17.712613
-88.912689,-18.538840,13.276502,-6.166229,11.713056,-11.722647
-43.387344,-19.843918,15.667267,19.804007,-11.869906,10.235562
19.994770,1.046894,-6.066311,-16.503341,-16.213955,8.951667
-69.820287,0.684772,5.401119,12.887911,-3.382166,-7.496406
41.223563,-1.427062,12.070140,-8.893509,-10.720101,6.613201
-53.080017,-9.856135,-19.363032,-14.410323,-14.367618,8.893650
147.844936,5.265141,16.701255,1.771871,1.963909,14.164712
-11.287610,2.111335,-9.164519,16.730010,-10.409688,9.349953
98.960013,2.362888,2.979935,7.315408,14.703016,9.367360
15.902236,2.214318,-3.074308,11.246499,-4.912138,7.844952
117.472275,16.716510,18.527152,0.496909,9.050492,-1.182485
100.230166,1.191183,19.430228,5.342308,-13.871556,15.660992
10.012220,4.377234,1.369051,12.115501,-4.268269,3.988300
52.364368,17.794271,2.833499,10.386920,18.134215,-7.739442
55.790912,19.644454,-9.558677,-11.375735,-15.464313,5.124532
-74.553257,-8.108393,4.958621,-9.874512,3.228142,-10.249037
48.713949,7.845584,19.205751,12.016667,13.442879,-5.810669
-15.523814,-17.731960,-12.656058,-0.835651,-2.423689,14.992514
16.857372,6.274067,9.539784,9.442322,-12.810560,3.892251
146.747129,5.395500,17.271696,7.104415,5.599870,13.366892
114.962338,8.526627,2.318256,17.537943,2.187264,15.558588
34.783800,-3.813623,-1.823254,10.556058,-11.945768,16.634751
-59.264074,-10.150187,7.006354,15.737419,-11.248286,3.909824
108.953769,8.185441,16.310520,0.042769,11.552550,2.367342
-61.564025,-12.839101,-11.988571,-16.393050,12.281367,-4.476550
11.305802,4.045295,-10.018747,0.825731,4.482931,2.462714
61.715727,19.537229,-18.626901,-6.607193,-8.324282,7.404801
31.269526,-17.401093,18.924936,-0.558722,2.149172,8.880638
-5.099383,-11.722320,18.383411,-15.340206,-3.450743,-0.733413
119.851647,13.764504,16.197448,13.031943,8.385534,4.722973
-38.071207,4.161771,7.076790,9.456362,2.541737,-8.528758
162.238552,17.410087,6.071316,-8.723538,-2.940337,12.525597
6.709296,8.780931,11.623449,5.594308,-8.987518,-2.277247
-113.464560,-0.004356,-2.436475,-13.800681,0.434058,-18.128776
80.671927,2.163819,-4.368174,-5.406175,-8.601498,16.118631
-16.363263,2.144638,10.582384,-12.727688,-4.898971,-6.934246
-15.027534,-19.807187,11.377252,-3.965795,1.365201,5.596864
48.993753,-9.639053,-8.062634,-1.684728,4.408902,15.270662
-38.788661,4.792629,-1.905191,1.410061,-18.611490,1.076265
-142.123337,-3.179903,-4.166726,-4.198997,-1.614000,-17.061839
86.090331,3.707652,9.287452,-0.662755,7.085163,5.777458
-94.953251,0.348134,-3.745541,-4.391152,-4.037870,-11.255606
-0.148190,-4.941631,-14.188345,-10.483999,14.588593,1.135869
12.825626,-8.147065,4.799043,12.654103,-7.902140,12.383746
-112.938173,-18.839078,-10.763948,17.361223,-16.299766,9.746297
-43.400666,-5.257249,-3.163566,-6.406981,19.224423,-10.158965
-97.569488,-16.922708,-15.661068,-17.291846,18.967068,-9.069513
68.956811,-1.593731,-1.700888,-17.265168,-12.220065,14.633990
56.464459,18.710316,-5.970509,10.604136,-18.917950,10.590052
20.033237,15.771037,6.354327,-8.582795,8.872316,-12.910547
-68.839575,-0.364120,-17.395317,16.990163,18.221239,-6.561324
59.827069,-12.798128,9.964025,-10.813335,19.220433,4.464447
26.376745,-3.949007,11.937123,3.058074,-4.209280,5.821813
78.297467,14.224209,11.304687,-2.099795,-14.857356,6.142936
-22.539636,-6.173474,-5.868804,-6.034183,15.653104,-3.949665
127.545197,13.145217,10.489605,-18.155597,1.686266,4.401583
91.131563,-4.818312,-17.006140,1.719786,16.262616,17.797076
152.977684,10.294832,16.548958,9.890378,-6.796683,17.239486
-155.931104,-1.901529,-5.275106,6.088256,-6.495243,-15.364844
191.210546,9.717806,4.576465,-3.587602,13.461106,16.514369
-158.391331,-16.082391,13.586798,-15.966407,-12.383129,-16.109941
-110.535272,-14.438556,17.201983,-6.899725,8.495270,-17.720165
23.630419,7.433016,-7.759695,6.080240,-8.064312,7.702623
98.867352,14.572205,-3.738282,1.774674,-9.352635,12.961195
-151.316094,-7.593409,8.352203,12.536185,-18.740301,-9.690801
-108.640993,8.310909,9.111486,4.128140,-16.416939,-15.863176
-239.367005,-4.082160,-19.418109,8.902482,-19.453606,-15.794207
-78.965499,0.345184,-11.653213,15.717320,-18.683719,4.204705
-143.829003,13.380403,-16.436742,-12.676946,-19.064766,-17.695032
147.188135,9.648238,-2.820801,1.932734,16.247569,12.544844
-139.121237,-3.025094,12.971377,14.125488,-7.359576,-16.549137
-60.717826,1.506264,-14.538231,-2.528426,-3.495321,-2.769743
57.850308,0.397583,18.043745,15.461369,18.651171,-0.891738
-110.158668,-18.984064,-7.369446,18.934994,-17.795214,9.994911
-45.716085,-2.235338,4.781066,-15.487515,-4.261750,-7.515319
-16.978140,-10.337865,-12.333344,-9.988345,-5.380903,9.439834
-3.196947,16.170858,-8.979672,19.222017,18.477845,-9.251523
16.930029,-1.397744,4.845203,-3.682986,-19.292277,10.073937
-206.370552,-16.019380,-9.373228,-9.936306,-8.568131,-15.552546
63.801975,16.731208,-0.962706,14.783334,11.468076,-0.367744
-119.963609,-9.888461,-15.799844,-15.021359,-15.602679,-2.110368
113.003582,2.721986,16.733629,-19.741759,-9.911055,10.690199
22.587005,16.702977,-14.517424,16.804618,15.729743,-3.097112
-174.657854,-13.620185,-8.453546,9.385265,-4.206406,-10.206275
-131.828381,2.772719,-3.781848,13.758730,3.620948,-17.569733
-72.339002,-15.814636,-9.416706,-17.744479,4.010029,-2.134334
-46.446897,11.373393,-12.590755,-8.418852,-8.849995,-6.345887
14.786020,16.001102,-15.353687,-3.182436,-9.568043,2.510045
-111.018443,-4.722840,-14.282413,15.889244,-17.191271,2.780308
-1.914573,15.700723,-5.605531,17.920995,9.587666,-6.622479
157.373748,13.602615,-12.188424,12.433029,10.278902,19.671889
43.391246,1.071779,-4.113890,-10.086742,8.506353,3.078729
9.621913,15.994685,19.445077,-9.103197,0.036642,-15.775351
49.342526,-8.181300,-17.212127,-18.366761,4.270323,14.201779
-28.373301,-0.856236,1.841710,-15.233550,-4.859565,-4.383873
54.870625,14.712535,-17.273059,1.833563,16.107473,0.648097
7.921678,8.748652,-13.876857,16.277850,8.611768,2.062858
-4.098752,-19.821765,-6.539860,-6.395288,-7.577392,16.742088
-44.863554,16.667399,5.228350,-15.982457,-13.239595,-15.448130
-16.372125,-10.939475,-5.598940,16.417109,-0.012017,10.922358
-13.429084,6.545085,9.487845,14.419647,-10.947104,-0.545865
-83.029748,-7.467172,1.882875,8.231426,7.642408,-8.789307
118.312576,10.796250,-10.236378,-6.610122,15.690402,8.518036
-146.195436,5.351949,-10.597445,-9.125722,-5.874092,-19.879059
